,rbp,method,auprc
73,QKI,iDeep_scaler_position_gam,0.8062476596294881
74,QKI,iDeep_scaler_position_gam,0.8406137980356023
75,QKI,iDeep_scaler_position_gam,0.8268779763215255
76,QKI,iDeep_scaler_position_gam,0.8024600736288484
77,QKI,iDeep_scaler_position_gam,0.7763571382392559
78,QKI,iDeep_scaler_position_gam,0.7686128442557746
79,QKI,iDeep_scaler_position_gam,0.8166173610162831
80,QKI,iDeep_scaler_position_gam,0.8299479622080759
81,QKI,iDeep_scaler_position_gam,0.8191451068175434
82,QKI,iDeep_scaler_position_gam,0.7999875633312935
83,QKI,iDeep_scaler_position_gam,0.8475137366994092
84,QKI,iDeep_scaler_position_gam,0.8288052357695368
85,QKI,iDeep_scaler_position_gam,0.8318776802988554
86,QKI,iDeep_scaler_position_gam,0.7730572010188191
87,QKI,iDeep_scaler_position_gam,0.8046650200292159
88,QKI,iDeep_scaler_position_gam,0.7928786794129867
89,QKI,iDeep_scaler_position_gam,0.8124506843350833
90,QKI,iDeep_scaler_position_gam,0.8228815585746122
91,QKI,iDeep_scaler_position_gam,0.7991699572150968
92,QKI,iDeep_scaler_position_gam,0.8393142396762852
93,QKI,iDeep_scaler_position_gam,0.8795709965711543
94,QKI,iDeep_scaler_position_gam,0.7627073837232288
95,QKI,iDeep_scaler_position_gam,0.8354825131480853
96,QKI,iDeep_scaler_position_gam,0.8690340247798105
97,QKI,iDeep_scaler_position_gam,0.8079832711701967
98,QKI,iDeep_scaler_position_gam,0.7749234605307779
99,QKI,iDeep_scaler_position_gam,0.8266141259439753
100,QKI,iDeep_scaler_position_gam,0.8102219918873367
101,QKI,iDeep_scaler_position_gam,0.823829991062678
102,QKI,iDeep_scaler_position_gam,0.7270627572212619
103,QKI,iDeep_scaler_position_gam,0.7869311888957017
104,QKI,iDeep_scaler_position_gam,0.8356500156539939
105,QKI,iDeep_scaler_position_gam,0.8621576061889902
106,QKI,iDeep_scaler_position_gam,0.7802435953214985
107,QKI,iDeep_scaler_position_gam,0.7709942160017357
108,QKI,iDeep_scaler_position_gam,0.7732738076982495
109,QKI,iDeep_scaler_position_gam,0.7672458519830816
110,QKI,iDeep_scaler_position_gam,0.7999923494555873
111,QKI,iDeep_scaler_position_gam,0.8547249808390088
112,QKI,iDeep_scaler_position_gam,0.777672830542147
113,QKI,iDeep_scaler_position_gam,0.810868405243268
114,QKI,iDeep_scaler_position_gam,0.8006101946145061
115,QKI,iDeep_scaler_position_gam,0.8223705568418326
116,QKI,iDeep_scaler_position_gam,0.8416768825377094
117,QKI,iDeep_scaler_position_gam,0.8041049790967971
118,QKI,iDeep_scaler_position_gam,0.8497291644744747
119,QKI,iDeep_scaler_position_gam,0.8244535806942851
120,QKI,iDeep_scaler_position_gam,0.743800942605885
121,QKI,iDeep_scaler_position_gam,0.7092129108300974
122,QKI,iDeep_scaler_position_gam,0.8324898694890349
123,QKI,iDeep_scaler_position_gam,0.7550701387210564
124,QKI,iDeep_scaler_position_gam,0.7889796249378482
125,QKI,iDeep_scaler_position_gam,0.7662613239770613
126,QKI,iDeep_scaler_position_gam,0.8059244428902684
127,QKI,iDeep_scaler_position_gam,0.7959732981460255
128,QKI,iDeep_scaler_position_gam,0.7980311202090157
129,QKI,iDeep_scaler_position_gam,0.8548407189782274
130,QKI,iDeep_scaler_position_gam,0.8381164206203168
131,QKI,iDeep_scaler_position_gam,0.8158957843864509
132,QKI,iDeep_scaler_position_gam,0.7798115841704655
133,QKI,iDeep_scaler_position_gam,0.8211414046575203
134,QKI,iDeep_scaler_position_gam,0.7855377631004361
135,QKI,iDeep_scaler_position_gam,0.7820821619794016
136,QKI,iDeep_scaler_position_gam,0.8022633833556051
137,QKI,iDeep_scaler_position_gam,0.8237803430804881
138,QKI,iDeep_scaler_position_gam,0.7985764536814405
139,QKI,iDeep_scaler_position_gam,0.833678538126191
140,QKI,iDeep_scaler_position_gam,0.8170568262248056
141,QKI,iDeep_scaler_position_gam,0.8106506060810459
142,QKI,iDeep_scaler_position_gam,0.815922443487304
143,QKI,iDeep_scaler_position_gam,0.738958690223173
144,QKI,iDeep_scaler_position_gam,0.8190071105338442
145,QKI,iDeep_scaler_position_gam,0.8216121781263482
146,QKI,iDeep_scaler_position_gam,0.8439698419020094
147,QKI,iDeep_scaler_position_gam,0.8159172256447164
148,QKI,iDeep_scaler_position_gam,0.8445667409878987
149,QKI,iDeep_scaler_position_gam,0.8200265865132065
150,QKI,iDeep_scaler_position_gam,0.7848193566053018
151,QKI,iDeep_scaler_position_gam,0.8417710125892262
152,QKI,iDeep_scaler_position_gam,0.7843820882604234
153,QKI,iDeep_scaler_position_gam,0.7509116414927791
154,QKI,iDeep_scaler_position_gam,0.7546945180101319
155,QKI,iDeep_scaler_position_gam,0.8415411769408099
156,QKI,iDeep_scaler_position_gam,0.8510225926803638
157,QKI,iDeep_scaler_position_gam,0.8228996770507478
158,QKI,iDeep_scaler_position_gam,0.8519423045199856
159,QKI,iDeep_scaler_position_gam,0.8120712499721013
160,QKI,iDeep_scaler_position_gam,0.8071647738016752
161,QKI,iDeep_scaler_position_gam,0.807962381441202
162,QKI,iDeep_scaler_position_gam,0.7819045133088455
163,QKI,iDeep_scaler_position_gam,0.8360458909531011
164,QKI,iDeep_scaler_position_gam,0.7735214560568343
165,QKI,iDeep_scaler_position_gam,0.817622780312154
166,QKI,iDeep_scaler_position_gam,0.8542412219708175
167,QKI,iDeep_scaler_position_gam,0.76329985470279
168,QKI,iDeep_scaler_position_gam,0.7633426447356002
169,QKI,iDeep_scaler_position_gam,0.7377416902868824
170,QKI,iDeep_scaler_position_gam,0.8398273637059678
171,QKI,iDeep_scaler_position_gam,0.8137148300071622
172,QKI,iDeep_scaler_position_gam,0.8266448786931595
173,QKI,iDeep_scaler_position_gam,0.8626416377604663
174,QKI,iDeep_scaler_position_gam,0.8201422196974057
175,QKI,iDeep_scaler_position_gam,0.785031199148625
176,QKI,iDeep_scaler_position_gam,0.7395655477163656
177,QKI,iDeep_scaler_position_gam,0.8053346163949456
178,QKI,iDeep_scaler_position_gam,0.7920027046133791
179,QKI,iDeep_scaler_position_gam,0.7747211447342021
180,QKI,iDeep_scaler_position_gam,0.8444939827701782
181,QKI,iDeep_scaler_position_gam,0.7854970010907446
182,QKI,iDeep_scaler_position_gam,0.7750257240114609
183,QKI,iDeep_scaler_position_gam,0.8294655166472122
184,QKI,iDeep_scaler_position_gam,0.7989048624721566
185,QKI,iDeep_scaler_position_gam,0.8489750212101292
186,QKI,iDeep_scaler_position_gam,0.7944319044752561
187,QKI,iDeep_scaler_position_gam,0.8202425515382729
188,QKI,iDeep_scaler_position_gam,0.8174081011986528
189,QKI,iDeep_scaler_position_gam,0.7962688988279283
190,QKI,iDeep_scaler_position_gam,0.876737797044858
191,QKI,iDeep_scaler_position_gam,0.8198416196926689
192,QKI,iDeep_scaler_position_gam,0.8281916789075277
193,QKI,iDeep_scaler_position_gam,0.8340068126049813
194,QKI,iDeep_scaler_position_gam,0.8138091182619301
195,QKI,iDeep_scaler_position_gam,0.8381121604844167
196,QKI,iDeep_scaler_position_gam,0.8017012019105073
197,QKI,iDeep_scaler_position_gam,0.8285143892092903
198,QKI,iDeep_scaler_position_gam,0.8199018621135252
199,QKI,iDeep_scaler_position_gam,0.8057947776458166
0,U2AF2(KD),iDeep_scaler_position_gam,0.8677427178872948
1,U2AF2(KD),iDeep_scaler_position_gam,0.8427974608052776
2,U2AF2(KD),iDeep_scaler_position_gam,0.8837714530084686
3,U2AF2(KD),iDeep_scaler_position_gam,0.8945458621083284
4,U2AF2(KD),iDeep_scaler_position_gam,0.8698995242607875
5,U2AF2(KD),iDeep_scaler_position_gam,0.8287136032327429
6,U2AF2(KD),iDeep_scaler_position_gam,0.8608473263207845
7,U2AF2(KD),iDeep_scaler_position_gam,0.850700011934131
8,U2AF2(KD),iDeep_scaler_position_gam,0.8614134425642768
9,U2AF2(KD),iDeep_scaler_position_gam,0.8544826957502878
10,U2AF2(KD),iDeep_scaler_position_gam,0.899957669969466
11,U2AF2(KD),iDeep_scaler_position_gam,0.8537285386613778
12,U2AF2(KD),iDeep_scaler_position_gam,0.8694568335003519
13,U2AF2(KD),iDeep_scaler_position_gam,0.8435392711834239
14,U2AF2(KD),iDeep_scaler_position_gam,0.8919422504278159
15,U2AF2(KD),iDeep_scaler_position_gam,0.8387105219843601
16,U2AF2(KD),iDeep_scaler_position_gam,0.7901433230851493
17,U2AF2(KD),iDeep_scaler_position_gam,0.8208050625920018
18,U2AF2(KD),iDeep_scaler_position_gam,0.8556494839623994
19,U2AF2(KD),iDeep_scaler_position_gam,0.8621982965016061
20,U2AF2(KD),iDeep_scaler_position_gam,0.8579895283547392
21,U2AF2(KD),iDeep_scaler_position_gam,0.8950705465863367
22,U2AF2(KD),iDeep_scaler_position_gam,0.8440435898797187
23,U2AF2(KD),iDeep_scaler_position_gam,0.8978659413827653
24,U2AF2(KD),iDeep_scaler_position_gam,0.853845669709729
25,U2AF2(KD),iDeep_scaler_position_gam,0.8715047362813972
26,U2AF2(KD),iDeep_scaler_position_gam,0.8419952429866159
27,U2AF2(KD),iDeep_scaler_position_gam,0.8238788996406137
28,U2AF2(KD),iDeep_scaler_position_gam,0.8524083902019732
29,U2AF2(KD),iDeep_scaler_position_gam,0.8403794073720984
30,U2AF2(KD),iDeep_scaler_position_gam,0.8244331818200126
31,U2AF2(KD),iDeep_scaler_position_gam,0.8646351298783825
32,U2AF2(KD),iDeep_scaler_position_gam,0.8693590326232848
33,U2AF2(KD),iDeep_scaler_position_gam,0.833432114993961
34,U2AF2(KD),iDeep_scaler_position_gam,0.8733171562468964
35,U2AF2(KD),iDeep_scaler_position_gam,0.8655377187328477
36,U2AF2(KD),iDeep_scaler_position_gam,0.8766877825084999
37,U2AF2(KD),iDeep_scaler_position_gam,0.8663259158380407
38,U2AF2(KD),iDeep_scaler_position_gam,0.8610452332865541
39,U2AF2(KD),iDeep_scaler_position_gam,0.8914838736691214
40,U2AF2(KD),iDeep_scaler_position_gam,0.8468403492861639
41,U2AF2(KD),iDeep_scaler_position_gam,0.8375704001371366
42,U2AF2(KD),iDeep_scaler_position_gam,0.8599043151010997
43,U2AF2(KD),iDeep_scaler_position_gam,0.8534458407182397
44,U2AF2(KD),iDeep_scaler_position_gam,0.8755798767078788
45,U2AF2(KD),iDeep_scaler_position_gam,0.8355394187285061
46,U2AF2(KD),iDeep_scaler_position_gam,0.8682650424458864
47,U2AF2(KD),iDeep_scaler_position_gam,0.8735190510660595
48,U2AF2(KD),iDeep_scaler_position_gam,0.8332504481047373
49,U2AF2(KD),iDeep_scaler_position_gam,0.8341516715116373
50,U2AF2(KD),iDeep_scaler_position_gam,0.8781073901852039
51,U2AF2(KD),iDeep_scaler_position_gam,0.8638520660640597
52,U2AF2(KD),iDeep_scaler_position_gam,0.8636885375035391
53,U2AF2(KD),iDeep_scaler_position_gam,0.8522208930355238
54,U2AF2(KD),iDeep_scaler_position_gam,0.8636561336900944
55,U2AF2(KD),iDeep_scaler_position_gam,0.8625594254477137
56,U2AF2(KD),iDeep_scaler_position_gam,0.8279658737711167
57,U2AF2(KD),iDeep_scaler_position_gam,0.8718993059073697
58,U2AF2(KD),iDeep_scaler_position_gam,0.8337782307228673
59,U2AF2(KD),iDeep_scaler_position_gam,0.8749725919832774
60,U2AF2(KD),iDeep_scaler_position_gam,0.8340077247134676
61,U2AF2(KD),iDeep_scaler_position_gam,0.8497054814447965
62,U2AF2(KD),iDeep_scaler_position_gam,0.8464023802931924
63,U2AF2(KD),iDeep_scaler_position_gam,0.8525600216499323
64,U2AF2(KD),iDeep_scaler_position_gam,0.8866419240322564
65,U2AF2(KD),iDeep_scaler_position_gam,0.8303492388343391
66,U2AF2(KD),iDeep_scaler_position_gam,0.8393100202157364
67,U2AF2(KD),iDeep_scaler_position_gam,0.8755555355181339
68,U2AF2(KD),iDeep_scaler_position_gam,0.8562248379864448
69,U2AF2(KD),iDeep_scaler_position_gam,0.8460867539876457
70,U2AF2(KD),iDeep_scaler_position_gam,0.8858718589020084
71,U2AF2(KD),iDeep_scaler_position_gam,0.8797431533617014
72,U2AF2(KD),iDeep_scaler_position_gam,0.8787374224602145
73,U2AF2(KD),iDeep_scaler_position_gam,0.8448999250364317
74,U2AF2(KD),iDeep_scaler_position_gam,0.8703650039086602
75,U2AF2(KD),iDeep_scaler_position_gam,0.7968878048109409
76,U2AF2(KD),iDeep_scaler_position_gam,0.8786298259843214
77,U2AF2(KD),iDeep_scaler_position_gam,0.8633983309706476
78,U2AF2(KD),iDeep_scaler_position_gam,0.8688605745372898
79,U2AF2(KD),iDeep_scaler_position_gam,0.8882159714987413
80,U2AF2(KD),iDeep_scaler_position_gam,0.8656628977430041
81,U2AF2(KD),iDeep_scaler_position_gam,0.8673491343236199
82,U2AF2(KD),iDeep_scaler_position_gam,0.8226765450047046
83,U2AF2(KD),iDeep_scaler_position_gam,0.8656958899881795
84,U2AF2(KD),iDeep_scaler_position_gam,0.8466198641720081
85,U2AF2(KD),iDeep_scaler_position_gam,0.8516565023552856
86,U2AF2(KD),iDeep_scaler_position_gam,0.8819457048701719
87,U2AF2(KD),iDeep_scaler_position_gam,0.8128178439000354
88,U2AF2(KD),iDeep_scaler_position_gam,0.8610657042410342
89,U2AF2(KD),iDeep_scaler_position_gam,0.8668092254751726
90,U2AF2(KD),iDeep_scaler_position_gam,0.84587574615245
91,U2AF2(KD),iDeep_scaler_position_gam,0.8729210353498649
92,U2AF2(KD),iDeep_scaler_position_gam,0.8482686273399561
93,U2AF2(KD),iDeep_scaler_position_gam,0.8549047358717669
94,U2AF2(KD),iDeep_scaler_position_gam,0.8760080645210745
95,U2AF2(KD),iDeep_scaler_position_gam,0.8530892801245381
96,U2AF2(KD),iDeep_scaler_position_gam,0.8499743873756278
97,U2AF2(KD),iDeep_scaler_position_gam,0.8532816236049972
98,U2AF2(KD),iDeep_scaler_position_gam,0.866654820249974
99,U2AF2(KD),iDeep_scaler_position_gam,0.8918616126649769
100,U2AF2(KD),iDeep_scaler_position_gam,0.852218458498753
101,U2AF2(KD),iDeep_scaler_position_gam,0.8493923856850014
102,U2AF2(KD),iDeep_scaler_position_gam,0.8564787234351031
103,U2AF2(KD),iDeep_scaler_position_gam,0.8574293615490698
104,U2AF2(KD),iDeep_scaler_position_gam,0.8973914485854632
105,U2AF2(KD),iDeep_scaler_position_gam,0.8676398026693123
106,U2AF2(KD),iDeep_scaler_position_gam,0.8806712061782298
107,U2AF2(KD),iDeep_scaler_position_gam,0.8861561974366163
108,U2AF2(KD),iDeep_scaler_position_gam,0.8919230554681747
109,U2AF2(KD),iDeep_scaler_position_gam,0.8473777861470809
110,U2AF2(KD),iDeep_scaler_position_gam,0.8566831402086457
111,U2AF2(KD),iDeep_scaler_position_gam,0.8426970724037318
112,U2AF2(KD),iDeep_scaler_position_gam,0.8975853040279993
113,U2AF2(KD),iDeep_scaler_position_gam,0.858939138879846
114,U2AF2(KD),iDeep_scaler_position_gam,0.8472290383347276
115,U2AF2(KD),iDeep_scaler_position_gam,0.8634626079546978
116,U2AF2(KD),iDeep_scaler_position_gam,0.8299485978297669
117,U2AF2(KD),iDeep_scaler_position_gam,0.8802003922157952
118,U2AF2(KD),iDeep_scaler_position_gam,0.8698458876806086
119,U2AF2(KD),iDeep_scaler_position_gam,0.8256082747451284
120,U2AF2(KD),iDeep_scaler_position_gam,0.8205251293503456
121,U2AF2(KD),iDeep_scaler_position_gam,0.8798150393575531
122,U2AF2(KD),iDeep_scaler_position_gam,0.8789033473359879
123,U2AF2(KD),iDeep_scaler_position_gam,0.8443791724663369
124,U2AF2(KD),iDeep_scaler_position_gam,0.9024259125186017
125,U2AF2(KD),iDeep_scaler_position_gam,0.8975680726038752
126,U2AF2(KD),iDeep_scaler_position_gam,0.8679488849901118
127,U2AF2(KD),iDeep_scaler_position_gam,0.8870691604340503
128,U2AF2(KD),iDeep_scaler_position_gam,0.8179759842254228
129,U2AF2(KD),iDeep_scaler_position_gam,0.8642604662902859
130,U2AF2(KD),iDeep_scaler_position_gam,0.8333001990441502
131,U2AF2(KD),iDeep_scaler_position_gam,0.8853422452908649
132,U2AF2(KD),iDeep_scaler_position_gam,0.8346930763093359
133,U2AF2(KD),iDeep_scaler_position_gam,0.8432769769980216
134,U2AF2(KD),iDeep_scaler_position_gam,0.8188270046641098
135,U2AF2(KD),iDeep_scaler_position_gam,0.8904899085939358
136,U2AF2(KD),iDeep_scaler_position_gam,0.8213460752904743
137,U2AF2(KD),iDeep_scaler_position_gam,0.8889322694987148
138,U2AF2(KD),iDeep_scaler_position_gam,0.8527529765076116
139,U2AF2(KD),iDeep_scaler_position_gam,0.847707739021321
140,U2AF2(KD),iDeep_scaler_position_gam,0.860039534732814
141,U2AF2(KD),iDeep_scaler_position_gam,0.8236206604985968
142,U2AF2(KD),iDeep_scaler_position_gam,0.8676122811402402
143,U2AF2(KD),iDeep_scaler_position_gam,0.8841833637393129
144,U2AF2(KD),iDeep_scaler_position_gam,0.8698352356763618
145,U2AF2(KD),iDeep_scaler_position_gam,0.847111791715335
146,U2AF2(KD),iDeep_scaler_position_gam,0.84314293481049
147,U2AF2(KD),iDeep_scaler_position_gam,0.839405551322036
148,U2AF2(KD),iDeep_scaler_position_gam,0.8323074952289788
149,U2AF2(KD),iDeep_scaler_position_gam,0.8578466629506493
150,U2AF2(KD),iDeep_scaler_position_gam,0.8269047884525544
151,U2AF2(KD),iDeep_scaler_position_gam,0.8856354192963531
152,U2AF2(KD),iDeep_scaler_position_gam,0.8718264238076227
153,U2AF2(KD),iDeep_scaler_position_gam,0.8613140936387573
154,U2AF2(KD),iDeep_scaler_position_gam,0.8645716564142386
155,U2AF2(KD),iDeep_scaler_position_gam,0.8588982265289741
156,U2AF2(KD),iDeep_scaler_position_gam,0.8220515601542219
157,U2AF2(KD),iDeep_scaler_position_gam,0.8593302020991476
158,U2AF2(KD),iDeep_scaler_position_gam,0.8803139915348838
159,U2AF2(KD),iDeep_scaler_position_gam,0.8784709942566478
160,U2AF2(KD),iDeep_scaler_position_gam,0.823440799740346
161,U2AF2(KD),iDeep_scaler_position_gam,0.8295511833454657
162,U2AF2(KD),iDeep_scaler_position_gam,0.8771517890190943
163,U2AF2(KD),iDeep_scaler_position_gam,0.8553211309324825
164,U2AF2(KD),iDeep_scaler_position_gam,0.8198153604522651
165,U2AF2(KD),iDeep_scaler_position_gam,0.8483385583180685
166,U2AF2(KD),iDeep_scaler_position_gam,0.8593493767677279
167,U2AF2(KD),iDeep_scaler_position_gam,0.8353743814213954
168,U2AF2(KD),iDeep_scaler_position_gam,0.8562254547955765
169,U2AF2(KD),iDeep_scaler_position_gam,0.829909453010591
170,U2AF2(KD),iDeep_scaler_position_gam,0.869973417663003
171,U2AF2(KD),iDeep_scaler_position_gam,0.8675528159473992
172,U2AF2(KD),iDeep_scaler_position_gam,0.8701208517783986
173,U2AF2(KD),iDeep_scaler_position_gam,0.8778126313853808
174,U2AF2(KD),iDeep_scaler_position_gam,0.8752683341463171
175,U2AF2(KD),iDeep_scaler_position_gam,0.8427838893571069
176,U2AF2(KD),iDeep_scaler_position_gam,0.859978934519746
177,U2AF2(KD),iDeep_scaler_position_gam,0.8987547259297639
178,U2AF2(KD),iDeep_scaler_position_gam,0.905182377426849
179,U2AF2(KD),iDeep_scaler_position_gam,0.8491256156989214
180,U2AF2(KD),iDeep_scaler_position_gam,0.8478786301492041
181,U2AF2(KD),iDeep_scaler_position_gam,0.8256898564736291
182,U2AF2(KD),iDeep_scaler_position_gam,0.8278295236279163
183,U2AF2(KD),iDeep_scaler_position_gam,0.8262808624897258
184,U2AF2(KD),iDeep_scaler_position_gam,0.8550065126184812
185,U2AF2(KD),iDeep_scaler_position_gam,0.829648005353365
186,U2AF2(KD),iDeep_scaler_position_gam,0.834375801117589
187,U2AF2(KD),iDeep_scaler_position_gam,0.8289867658948057
188,U2AF2(KD),iDeep_scaler_position_gam,0.8265878861772974
189,U2AF2(KD),iDeep_scaler_position_gam,0.889183936681311
190,U2AF2(KD),iDeep_scaler_position_gam,0.8606283059876129
191,U2AF2(KD),iDeep_scaler_position_gam,0.8385597151845192
192,U2AF2(KD),iDeep_scaler_position_gam,0.8700703072889895
193,U2AF2(KD),iDeep_scaler_position_gam,0.8780173735557321
194,U2AF2(KD),iDeep_scaler_position_gam,0.865448952110553
195,U2AF2(KD),iDeep_scaler_position_gam,0.8569929203024071
196,U2AF2(KD),iDeep_scaler_position_gam,0.8675380178640474
197,U2AF2(KD),iDeep_scaler_position_gam,0.8874488992395944
198,U2AF2(KD),iDeep_scaler_position_gam,0.8432830516937863
199,U2AF2(KD),iDeep_scaler_position_gam,0.8344757392152137
0,IGFBP1-3,iDeep_scaler_position_gam,0.9069579977250858
1,IGFBP1-3,iDeep_scaler_position_gam,0.9099295406503365
2,IGFBP1-3,iDeep_scaler_position_gam,0.8824953819007697
3,IGFBP1-3,iDeep_scaler_position_gam,0.8736770114847968
4,IGFBP1-3,iDeep_scaler_position_gam,0.8453853128653243
5,IGFBP1-3,iDeep_scaler_position_gam,0.8869192822681491
6,IGFBP1-3,iDeep_scaler_position_gam,0.8740154246840302
7,IGFBP1-3,iDeep_scaler_position_gam,0.8794276294899135
8,IGFBP1-3,iDeep_scaler_position_gam,0.890271882705182
9,IGFBP1-3,iDeep_scaler_position_gam,0.8868531632236942
10,IGFBP1-3,iDeep_scaler_position_gam,0.8727264081394208
11,IGFBP1-3,iDeep_scaler_position_gam,0.8918167254650048
12,IGFBP1-3,iDeep_scaler_position_gam,0.8487184563472409
13,IGFBP1-3,iDeep_scaler_position_gam,0.8555614256816273
14,IGFBP1-3,iDeep_scaler_position_gam,0.8936814811656082
15,IGFBP1-3,iDeep_scaler_position_gam,0.912240170057468
16,IGFBP1-3,iDeep_scaler_position_gam,0.9063436410606838
17,IGFBP1-3,iDeep_scaler_position_gam,0.8738230939383461
18,IGFBP1-3,iDeep_scaler_position_gam,0.8745389060075559
19,IGFBP1-3,iDeep_scaler_position_gam,0.9015573654909091
20,IGFBP1-3,iDeep_scaler_position_gam,0.8890073512612634
21,IGFBP1-3,iDeep_scaler_position_gam,0.9086163429789068
22,IGFBP1-3,iDeep_scaler_position_gam,0.9023712415910681
23,IGFBP1-3,iDeep_scaler_position_gam,0.8731436116389487
24,IGFBP1-3,iDeep_scaler_position_gam,0.8787354539784373
25,IGFBP1-3,iDeep_scaler_position_gam,0.8631647682663465
26,IGFBP1-3,iDeep_scaler_position_gam,0.8611429641316948
27,IGFBP1-3,iDeep_scaler_position_gam,0.8973974808588934
28,IGFBP1-3,iDeep_scaler_position_gam,0.8491885218911558
29,IGFBP1-3,iDeep_scaler_position_gam,0.8685056858876201
30,IGFBP1-3,iDeep_scaler_position_gam,0.8858555945971485
31,IGFBP1-3,iDeep_scaler_position_gam,0.9032514796261749
32,IGFBP1-3,iDeep_scaler_position_gam,0.8825925730973636
33,IGFBP1-3,iDeep_scaler_position_gam,0.874450952011513
34,IGFBP1-3,iDeep_scaler_position_gam,0.8454182803383861
35,IGFBP1-3,iDeep_scaler_position_gam,0.8991685535930358
36,IGFBP1-3,iDeep_scaler_position_gam,0.8837777070819657
37,IGFBP1-3,iDeep_scaler_position_gam,0.8858611316798354
38,IGFBP1-3,iDeep_scaler_position_gam,0.9150462643957871
39,IGFBP1-3,iDeep_scaler_position_gam,0.9064006766663937
40,IGFBP1-3,iDeep_scaler_position_gam,0.9197957288611079
41,IGFBP1-3,iDeep_scaler_position_gam,0.8723849690369586
42,IGFBP1-3,iDeep_scaler_position_gam,0.8540015152956044
43,IGFBP1-3,iDeep_scaler_position_gam,0.8992324285409397
44,IGFBP1-3,iDeep_scaler_position_gam,0.8791343155535496
45,IGFBP1-3,iDeep_scaler_position_gam,0.9048978388333235
46,IGFBP1-3,iDeep_scaler_position_gam,0.9162788087168972
47,IGFBP1-3,iDeep_scaler_position_gam,0.8720151279357723
48,IGFBP1-3,iDeep_scaler_position_gam,0.8678732922318263
49,IGFBP1-3,iDeep_scaler_position_gam,0.9343183237442826
50,IGFBP1-3,iDeep_scaler_position_gam,0.9180604076520322
51,IGFBP1-3,iDeep_scaler_position_gam,0.8944817008564163
52,IGFBP1-3,iDeep_scaler_position_gam,0.8450323485241058
53,IGFBP1-3,iDeep_scaler_position_gam,0.8896774346090803
54,IGFBP1-3,iDeep_scaler_position_gam,0.8832732398975018
55,IGFBP1-3,iDeep_scaler_position_gam,0.86368449974131
56,IGFBP1-3,iDeep_scaler_position_gam,0.8614979967196487
57,IGFBP1-3,iDeep_scaler_position_gam,0.9006568912644736
58,IGFBP1-3,iDeep_scaler_position_gam,0.861124435256967
59,IGFBP1-3,iDeep_scaler_position_gam,0.9157464644727934
60,IGFBP1-3,iDeep_scaler_position_gam,0.8767681761050411
61,IGFBP1-3,iDeep_scaler_position_gam,0.8718837553891515
62,IGFBP1-3,iDeep_scaler_position_gam,0.8652090775339872
63,IGFBP1-3,iDeep_scaler_position_gam,0.9112719486328782
64,IGFBP1-3,iDeep_scaler_position_gam,0.8802934907725901
65,IGFBP1-3,iDeep_scaler_position_gam,0.8676553496747649
66,IGFBP1-3,iDeep_scaler_position_gam,0.8921646097733349
67,IGFBP1-3,iDeep_scaler_position_gam,0.9068088537784598
68,IGFBP1-3,iDeep_scaler_position_gam,0.8617927822637126
69,IGFBP1-3,iDeep_scaler_position_gam,0.8964906140664299
70,IGFBP1-3,iDeep_scaler_position_gam,0.8562804563807666
71,IGFBP1-3,iDeep_scaler_position_gam,0.8892544688764921
72,IGFBP1-3,iDeep_scaler_position_gam,0.8914893509067093
73,IGFBP1-3,iDeep_scaler_position_gam,0.8768776942728975
74,IGFBP1-3,iDeep_scaler_position_gam,0.8676987146797808
75,IGFBP1-3,iDeep_scaler_position_gam,0.88826120628519
76,IGFBP1-3,iDeep_scaler_position_gam,0.9063955348246638
77,IGFBP1-3,iDeep_scaler_position_gam,0.905204200933241
78,IGFBP1-3,iDeep_scaler_position_gam,0.8666765723014452
79,IGFBP1-3,iDeep_scaler_position_gam,0.849490069180776
80,IGFBP1-3,iDeep_scaler_position_gam,0.8372679916742126
81,IGFBP1-3,iDeep_scaler_position_gam,0.8993922519214581
82,IGFBP1-3,iDeep_scaler_position_gam,0.852173005795958
83,IGFBP1-3,iDeep_scaler_position_gam,0.888667078718139
84,IGFBP1-3,iDeep_scaler_position_gam,0.9116561132189497
85,IGFBP1-3,iDeep_scaler_position_gam,0.8454953345917859
86,IGFBP1-3,iDeep_scaler_position_gam,0.8506703209046911
87,IGFBP1-3,iDeep_scaler_position_gam,0.8348002109459235
88,IGFBP1-3,iDeep_scaler_position_gam,0.8837190203112717
89,IGFBP1-3,iDeep_scaler_position_gam,0.8450794754085086
90,IGFBP1-3,iDeep_scaler_position_gam,0.8604041269986524
91,IGFBP1-3,iDeep_scaler_position_gam,0.9135167184614571
92,IGFBP1-3,iDeep_scaler_position_gam,0.8762969516386357
93,IGFBP1-3,iDeep_scaler_position_gam,0.8549045750132368
94,IGFBP1-3,iDeep_scaler_position_gam,0.8699735985548034
95,IGFBP1-3,iDeep_scaler_position_gam,0.8693504011616942
96,IGFBP1-3,iDeep_scaler_position_gam,0.9084562924065698
97,IGFBP1-3,iDeep_scaler_position_gam,0.8595164797528765
98,IGFBP1-3,iDeep_scaler_position_gam,0.9057454276938662
99,IGFBP1-3,iDeep_scaler_position_gam,0.8580414010468748
100,IGFBP1-3,iDeep_scaler_position_gam,0.8429981252344477
101,IGFBP1-3,iDeep_scaler_position_gam,0.8654819732946899
102,IGFBP1-3,iDeep_scaler_position_gam,0.866814965394809
103,IGFBP1-3,iDeep_scaler_position_gam,0.902411290902716
