,rbp,method,auc
112,TIA1,iDeep_scaler_position_gam,0.9793112410656272
113,TIA1,iDeep_scaler_position_gam,0.9862200047517226
114,TIA1,iDeep_scaler_position_gam,0.9755378475864009
115,TIA1,iDeep_scaler_position_gam,0.9706949944156766
116,TIA1,iDeep_scaler_position_gam,0.9685333333333334
117,TIA1,iDeep_scaler_position_gam,0.9792741816027256
118,TIA1,iDeep_scaler_position_gam,0.9835557600859028
119,TIA1,iDeep_scaler_position_gam,0.9683789356215
120,TIA1,iDeep_scaler_position_gam,0.9711407230948659
121,TIA1,iDeep_scaler_position_gam,0.9707098951575073
122,TIA1,iDeep_scaler_position_gam,0.986586210571185
123,TIA1,iDeep_scaler_position_gam,0.9823638613861385
124,TIA1,iDeep_scaler_position_gam,0.9739257843605671
125,TIA1,iDeep_scaler_position_gam,0.9740410052910053
126,TIA1,iDeep_scaler_position_gam,0.9851662887377173
127,TIA1,iDeep_scaler_position_gam,0.9803089904930307
128,TIA1,iDeep_scaler_position_gam,0.9749122807017544
129,TIA1,iDeep_scaler_position_gam,0.9757279453121621
130,TIA1,iDeep_scaler_position_gam,0.9845835324096193
131,TIA1,iDeep_scaler_position_gam,0.9756548702231587
132,TIA1,iDeep_scaler_position_gam,0.9862078208478778
133,TIA1,iDeep_scaler_position_gam,0.9749940556392169
134,TIA1,iDeep_scaler_position_gam,0.9907501194457716
135,TIA1,iDeep_scaler_position_gam,0.9777211508227649
136,TIA1,iDeep_scaler_position_gam,0.9736585365853659
137,TIA1,iDeep_scaler_position_gam,0.9736981476007488
138,TIA1,iDeep_scaler_position_gam,0.9797445812240425
139,TIA1,iDeep_scaler_position_gam,0.9709498611244134
140,TIA1,iDeep_scaler_position_gam,0.9766517098252634
141,TIA1,iDeep_scaler_position_gam,0.9805575935436537
142,TIA1,iDeep_scaler_position_gam,0.9825065194048167
143,TIA1,iDeep_scaler_position_gam,0.9763830086080623
144,TIA1,iDeep_scaler_position_gam,0.9836279662366619
145,TIA1,iDeep_scaler_position_gam,0.9773177471815314
146,TIA1,iDeep_scaler_position_gam,0.9769290981749268
147,TIA1,iDeep_scaler_position_gam,0.9830789188644551
148,TIA1,iDeep_scaler_position_gam,0.9736078537969922
149,TIA1,iDeep_scaler_position_gam,0.9694922194922195
150,TIA1,iDeep_scaler_position_gam,0.9797693869066543
151,TIA1,iDeep_scaler_position_gam,0.9688940474216547
152,TIA1,iDeep_scaler_position_gam,0.9829420695745801
153,TIA1,iDeep_scaler_position_gam,0.9761865599356689
154,TIA1,iDeep_scaler_position_gam,0.9866200466200465
155,TIA1,iDeep_scaler_position_gam,0.9817621078282059
156,TIA1,iDeep_scaler_position_gam,0.9740415854450941
157,TIA1,iDeep_scaler_position_gam,0.976112115732369
158,TIA1,iDeep_scaler_position_gam,0.9736430107526882
159,TIA1,iDeep_scaler_position_gam,0.9838271604938271
160,TIA1,iDeep_scaler_position_gam,0.981415159499629
161,TIA1,iDeep_scaler_position_gam,0.9655452038995909
162,TIA1,iDeep_scaler_position_gam,0.9727013345605154
163,TIA1,iDeep_scaler_position_gam,0.9746978557504873
164,TIA1,iDeep_scaler_position_gam,0.9878361989013342
165,TIA1,iDeep_scaler_position_gam,0.982409604044857
166,TIA1,iDeep_scaler_position_gam,0.9809774656131109
167,TIA1,iDeep_scaler_position_gam,0.9748815107074618
168,TIA1,iDeep_scaler_position_gam,0.9831562500000001
169,TIA1,iDeep_scaler_position_gam,0.9753184302805281
170,TIA1,iDeep_scaler_position_gam,0.9785929022072478
171,TIA1,iDeep_scaler_position_gam,0.9776368190582596
172,TIA1,iDeep_scaler_position_gam,0.9828915081803067
173,TIA1,iDeep_scaler_position_gam,0.9784467073512657
174,TIA1,iDeep_scaler_position_gam,0.9740093240093239
175,TIA1,iDeep_scaler_position_gam,0.9726535519684838
176,TIA1,iDeep_scaler_position_gam,0.9791935521715667
177,TIA1,iDeep_scaler_position_gam,0.9771253259702408
178,TIA1,iDeep_scaler_position_gam,0.9892571331788844
179,TIA1,iDeep_scaler_position_gam,0.9745730505908008
180,TIA1,iDeep_scaler_position_gam,0.9829972925625099
181,TIA1,iDeep_scaler_position_gam,0.9823831529546978
182,TIA1,iDeep_scaler_position_gam,0.9829727564102564
183,TIA1,iDeep_scaler_position_gam,0.9818284082550945
184,TIA1,iDeep_scaler_position_gam,0.9832698063492876
185,TIA1,iDeep_scaler_position_gam,0.9844963513925714
186,TIA1,iDeep_scaler_position_gam,0.980184205009957
187,TIA1,iDeep_scaler_position_gam,0.9834330418775887
188,TIA1,iDeep_scaler_position_gam,0.9735744800593487
189,TIA1,iDeep_scaler_position_gam,0.9814818223653935
190,TIA1,iDeep_scaler_position_gam,0.9773304592936495
191,TIA1,iDeep_scaler_position_gam,0.9713281594976984
192,TIA1,iDeep_scaler_position_gam,0.9778306584219181
193,TIA1,iDeep_scaler_position_gam,0.9817930545712261
194,TIA1,iDeep_scaler_position_gam,0.9747490338661361
195,TIA1,iDeep_scaler_position_gam,0.9796393638964669
196,TIA1,iDeep_scaler_position_gam,0.9823624276158656
197,TIA1,iDeep_scaler_position_gam,0.9823589663293731
198,TIA1,iDeep_scaler_position_gam,0.9765058130275522
199,TIA1,iDeep_scaler_position_gam,0.9815549510063225
0,eIF4AIII-1,iDeep_scaler_position_gam,0.9913760359653547
1,eIF4AIII-1,iDeep_scaler_position_gam,0.987434541933636
2,eIF4AIII-1,iDeep_scaler_position_gam,0.9849645698498376
3,eIF4AIII-1,iDeep_scaler_position_gam,0.9855499309710078
4,eIF4AIII-1,iDeep_scaler_position_gam,0.9877925893550894
5,eIF4AIII-1,iDeep_scaler_position_gam,0.9793602145388373
6,eIF4AIII-1,iDeep_scaler_position_gam,0.9888789709226969
7,eIF4AIII-1,iDeep_scaler_position_gam,0.9836888166858819
8,eIF4AIII-1,iDeep_scaler_position_gam,0.9876843624408649
9,eIF4AIII-1,iDeep_scaler_position_gam,0.9820952452650267
10,eIF4AIII-1,iDeep_scaler_position_gam,0.9874187948529808
11,eIF4AIII-1,iDeep_scaler_position_gam,0.9822907623360473
12,eIF4AIII-1,iDeep_scaler_position_gam,0.9729829590699156
13,eIF4AIII-1,iDeep_scaler_position_gam,0.9848438531706243
14,eIF4AIII-1,iDeep_scaler_position_gam,0.9843985111269502
15,eIF4AIII-1,iDeep_scaler_position_gam,0.9776848731671863
16,eIF4AIII-1,iDeep_scaler_position_gam,0.981233552631579
17,eIF4AIII-1,iDeep_scaler_position_gam,0.9765915017640744
18,eIF4AIII-1,iDeep_scaler_position_gam,0.9921676960130476
19,eIF4AIII-1,iDeep_scaler_position_gam,0.9866498535122554
20,eIF4AIII-1,iDeep_scaler_position_gam,0.983689054001554
21,eIF4AIII-1,iDeep_scaler_position_gam,0.9836213854331913
22,eIF4AIII-1,iDeep_scaler_position_gam,0.9799650289794819
23,eIF4AIII-1,iDeep_scaler_position_gam,0.9807859393135467
24,eIF4AIII-1,iDeep_scaler_position_gam,0.9882075953157002
25,eIF4AIII-1,iDeep_scaler_position_gam,0.9867749641662684
26,eIF4AIII-1,iDeep_scaler_position_gam,0.9796153846153846
27,eIF4AIII-1,iDeep_scaler_position_gam,0.9756354064334114
28,eIF4AIII-1,iDeep_scaler_position_gam,0.9778013596418504
29,eIF4AIII-1,iDeep_scaler_position_gam,0.9758211770371411
30,eIF4AIII-1,iDeep_scaler_position_gam,0.9809712389242771
31,eIF4AIII-1,iDeep_scaler_position_gam,0.9835179546572518
32,eIF4AIII-1,iDeep_scaler_position_gam,0.9872539679574592
33,eIF4AIII-1,iDeep_scaler_position_gam,0.9838486386709737
34,eIF4AIII-1,iDeep_scaler_position_gam,0.9803825619985067
35,eIF4AIII-1,iDeep_scaler_position_gam,0.9877943812735004
36,eIF4AIII-1,iDeep_scaler_position_gam,0.9885726783126931
37,eIF4AIII-1,iDeep_scaler_position_gam,0.986873609561649
38,eIF4AIII-1,iDeep_scaler_position_gam,0.9744596640115138
39,eIF4AIII-1,iDeep_scaler_position_gam,0.9860392649522121
40,eIF4AIII-1,iDeep_scaler_position_gam,0.9805152988243071
41,eIF4AIII-1,iDeep_scaler_position_gam,0.984893831904621
42,eIF4AIII-1,iDeep_scaler_position_gam,0.9845344387755104
43,eIF4AIII-1,iDeep_scaler_position_gam,0.9766283172265685
44,eIF4AIII-1,iDeep_scaler_position_gam,0.9804429661716172
45,eIF4AIII-1,iDeep_scaler_position_gam,0.9782362276127863
46,eIF4AIII-1,iDeep_scaler_position_gam,0.9822263612586195
47,eIF4AIII-1,iDeep_scaler_position_gam,0.9905506738013852
48,eIF4AIII-1,iDeep_scaler_position_gam,0.9954738259445859
49,eIF4AIII-1,iDeep_scaler_position_gam,0.9901769466526196
50,eIF4AIII-1,iDeep_scaler_position_gam,0.9741694555303018
51,eIF4AIII-1,iDeep_scaler_position_gam,0.9808823060996975
52,eIF4AIII-1,iDeep_scaler_position_gam,0.9925881410256411
53,eIF4AIII-1,iDeep_scaler_position_gam,0.9799122560180094
54,eIF4AIII-1,iDeep_scaler_position_gam,0.9836074498394014
55,eIF4AIII-1,iDeep_scaler_position_gam,0.9773489278752437
56,eIF4AIII-1,iDeep_scaler_position_gam,0.9702831229809177
57,eIF4AIII-1,iDeep_scaler_position_gam,0.9853144915489054
58,eIF4AIII-1,iDeep_scaler_position_gam,0.9853767329716696
59,eIF4AIII-1,iDeep_scaler_position_gam,0.9859008294830531
60,eIF4AIII-1,iDeep_scaler_position_gam,0.9920276534526854
61,eIF4AIII-1,iDeep_scaler_position_gam,0.9713907945952145
62,eIF4AIII-1,iDeep_scaler_position_gam,0.9895647730845822
63,eIF4AIII-1,iDeep_scaler_position_gam,0.9880597197427305
64,eIF4AIII-1,iDeep_scaler_position_gam,0.9804387423774452
65,eIF4AIII-1,iDeep_scaler_position_gam,0.9833549091278304
66,eIF4AIII-1,iDeep_scaler_position_gam,0.9773664581565602
67,eIF4AIII-1,iDeep_scaler_position_gam,0.9795115282293823
68,eIF4AIII-1,iDeep_scaler_position_gam,0.981668303987506
69,eIF4AIII-1,iDeep_scaler_position_gam,0.9788064531368104
70,eIF4AIII-1,iDeep_scaler_position_gam,0.9793519438996211
71,eIF4AIII-1,iDeep_scaler_position_gam,0.983995495699558
72,eIF4AIII-1,iDeep_scaler_position_gam,0.9840212204284697
73,eIF4AIII-1,iDeep_scaler_position_gam,0.9825162456765537
74,eIF4AIII-1,iDeep_scaler_position_gam,0.9856759072697377
75,eIF4AIII-1,iDeep_scaler_position_gam,0.9774174480775948
76,eIF4AIII-1,iDeep_scaler_position_gam,0.9870122672184451
77,eIF4AIII-1,iDeep_scaler_position_gam,0.9855089212910351
78,eIF4AIII-1,iDeep_scaler_position_gam,0.9785384620037624
79,eIF4AIII-1,iDeep_scaler_position_gam,0.9879769558320114
80,eIF4AIII-1,iDeep_scaler_position_gam,0.9918327196008258
81,eIF4AIII-1,iDeep_scaler_position_gam,0.9869039866869257
82,eIF4AIII-1,iDeep_scaler_position_gam,0.9845571095571095
83,eIF4AIII-1,iDeep_scaler_position_gam,0.9822367871754195
84,eIF4AIII-1,iDeep_scaler_position_gam,0.9940687500000001
85,eIF4AIII-1,iDeep_scaler_position_gam,0.9828918025739543
86,eIF4AIII-1,iDeep_scaler_position_gam,0.9808861580342985
87,eIF4AIII-1,iDeep_scaler_position_gam,0.9880778353927626
88,eIF4AIII-1,iDeep_scaler_position_gam,0.9860298895386614
89,eIF4AIII-1,iDeep_scaler_position_gam,0.9876094919573181
90,eIF4AIII-1,iDeep_scaler_position_gam,0.9837118257201467
91,eIF4AIII-1,iDeep_scaler_position_gam,0.9826912339475153
92,eIF4AIII-1,iDeep_scaler_position_gam,0.9853780093498363
93,eIF4AIII-1,iDeep_scaler_position_gam,0.9925862964536998
94,eIF4AIII-1,iDeep_scaler_position_gam,0.9791703972781459
95,eIF4AIII-1,iDeep_scaler_position_gam,0.982582467504373
96,eIF4AIII-1,iDeep_scaler_position_gam,0.9698264748349834
97,eIF4AIII-1,iDeep_scaler_position_gam,0.9687757838283828
98,eIF4AIII-1,iDeep_scaler_position_gam,0.980277474583136
99,eIF4AIII-1,iDeep_scaler_position_gam,0.9856587215811647
100,eIF4AIII-1,iDeep_scaler_position_gam,0.9831806335473818
101,eIF4AIII-1,iDeep_scaler_position_gam,0.9884492461613285
102,eIF4AIII-1,iDeep_scaler_position_gam,0.9818500903581051
103,eIF4AIII-1,iDeep_scaler_position_gam,0.9760763000852516
104,eIF4AIII-1,iDeep_scaler_position_gam,0.9813586664276752
105,eIF4AIII-1,iDeep_scaler_position_gam,0.9814986563934269
106,eIF4AIII-1,iDeep_scaler_position_gam,0.9849096354959895
107,eIF4AIII-1,iDeep_scaler_position_gam,0.9819949781911961
108,eIF4AIII-1,iDeep_scaler_position_gam,0.9869407280448184
109,eIF4AIII-1,iDeep_scaler_position_gam,0.9883201446389267
110,eIF4AIII-1,iDeep_scaler_position_gam,0.9855189058728882
111,eIF4AIII-1,iDeep_scaler_position_gam,0.9832584242943092
112,eIF4AIII-1,iDeep_scaler_position_gam,0.9708984623204983
113,eIF4AIII-1,iDeep_scaler_position_gam,0.9722143802658737
114,eIF4AIII-1,iDeep_scaler_position_gam,0.9747693307342431
115,eIF4AIII-1,iDeep_scaler_position_gam,0.9817457055434862
116,eIF4AIII-1,iDeep_scaler_position_gam,0.9785701386520055
117,eIF4AIII-1,iDeep_scaler_position_gam,0.9810120435120435
118,eIF4AIII-1,iDeep_scaler_position_gam,0.9688398398667348
119,eIF4AIII-1,iDeep_scaler_position_gam,0.9782218203737191
120,eIF4AIII-1,iDeep_scaler_position_gam,0.9899198078985046
121,eIF4AIII-1,iDeep_scaler_position_gam,0.972474117735963
122,eIF4AIII-1,iDeep_scaler_position_gam,0.9872702812468271
123,eIF4AIII-1,iDeep_scaler_position_gam,0.9873696986554229
124,eIF4AIII-1,iDeep_scaler_position_gam,0.9861123625201977
125,eIF4AIII-1,iDeep_scaler_position_gam,0.9896093100581879
126,eIF4AIII-1,iDeep_scaler_position_gam,0.9862961860095785
127,eIF4AIII-1,iDeep_scaler_position_gam,0.9814456474608302
128,eIF4AIII-1,iDeep_scaler_position_gam,0.9759965003181529
129,eIF4AIII-1,iDeep_scaler_position_gam,0.9881448671182907
130,eIF4AIII-1,iDeep_scaler_position_gam,0.9861761426978819
131,eIF4AIII-1,iDeep_scaler_position_gam,0.9820652935407033
132,eIF4AIII-1,iDeep_scaler_position_gam,0.9887200153284176
133,eIF4AIII-1,iDeep_scaler_position_gam,0.9759948935459433
134,eIF4AIII-1,iDeep_scaler_position_gam,0.9869683905558344
135,eIF4AIII-1,iDeep_scaler_position_gam,0.9713617886178862
136,eIF4AIII-1,iDeep_scaler_position_gam,0.9705769797802998
137,eIF4AIII-1,iDeep_scaler_position_gam,0.9849020145891929
138,eIF4AIII-1,iDeep_scaler_position_gam,0.981562252180809
139,eIF4AIII-1,iDeep_scaler_position_gam,0.9844859956094661
140,eIF4AIII-1,iDeep_scaler_position_gam,0.9804452976492952
141,eIF4AIII-1,iDeep_scaler_position_gam,0.9788504973498404
142,eIF4AIII-1,iDeep_scaler_position_gam,0.9913149209657808
143,eIF4AIII-1,iDeep_scaler_position_gam,0.9854140025575449
144,eIF4AIII-1,iDeep_scaler_position_gam,0.9889511754068716
145,eIF4AIII-1,iDeep_scaler_position_gam,0.984667406947346
146,eIF4AIII-1,iDeep_scaler_position_gam,0.9752862720191284
147,eIF4AIII-1,iDeep_scaler_position_gam,0.984248902462302
148,eIF4AIII-1,iDeep_scaler_position_gam,0.9913624174917492
149,eIF4AIII-1,iDeep_scaler_position_gam,0.9838037117239651
150,eIF4AIII-1,iDeep_scaler_position_gam,0.985591442038867
151,eIF4AIII-1,iDeep_scaler_position_gam,0.9786834687448186
152,eIF4AIII-1,iDeep_scaler_position_gam,0.9830035949230882
153,eIF4AIII-1,iDeep_scaler_position_gam,0.983033178992607
154,eIF4AIII-1,iDeep_scaler_position_gam,0.9814290032494521
155,eIF4AIII-1,iDeep_scaler_position_gam,0.9757928411294996
156,eIF4AIII-1,iDeep_scaler_position_gam,0.9802816419807263
157,eIF4AIII-1,iDeep_scaler_position_gam,0.9748620553749137
158,eIF4AIII-1,iDeep_scaler_position_gam,0.9759157836623817
159,eIF4AIII-1,iDeep_scaler_position_gam,0.9817993885391565
160,eIF4AIII-1,iDeep_scaler_position_gam,0.9855315260432531
161,eIF4AIII-1,iDeep_scaler_position_gam,0.9791437169187781
162,eIF4AIII-1,iDeep_scaler_position_gam,0.9875217155773075
163,eIF4AIII-1,iDeep_scaler_position_gam,0.9807637602644904
164,eIF4AIII-1,iDeep_scaler_position_gam,0.9856232892481644
165,eIF4AIII-1,iDeep_scaler_position_gam,0.9845441049707884
166,eIF4AIII-1,iDeep_scaler_position_gam,0.9792788643235073
167,eIF4AIII-1,iDeep_scaler_position_gam,0.9770881688201716
168,eIF4AIII-1,iDeep_scaler_position_gam,0.9743653448001274
169,eIF4AIII-1,iDeep_scaler_position_gam,0.9752975362253186
170,eIF4AIII-1,iDeep_scaler_position_gam,0.9740467640350823
171,eIF4AIII-1,iDeep_scaler_position_gam,0.984450438466844
172,eIF4AIII-1,iDeep_scaler_position_gam,0.9854965965346536
173,eIF4AIII-1,iDeep_scaler_position_gam,0.985467284739983
174,eIF4AIII-1,iDeep_scaler_position_gam,0.9834821291609143
175,eIF4AIII-1,iDeep_scaler_position_gam,0.9775204011153462
176,eIF4AIII-1,iDeep_scaler_position_gam,0.9851761600162453
177,eIF4AIII-1,iDeep_scaler_position_gam,0.9852209246364628
178,eIF4AIII-1,iDeep_scaler_position_gam,0.9653456897042183
179,eIF4AIII-1,iDeep_scaler_position_gam,0.9871606749816582
180,eIF4AIII-1,iDeep_scaler_position_gam,0.9803011551155116
181,eIF4AIII-1,iDeep_scaler_position_gam,0.9825730859731792
182,eIF4AIII-1,iDeep_scaler_position_gam,0.9867922339108911
183,eIF4AIII-1,iDeep_scaler_position_gam,0.9817277233924513
184,eIF4AIII-1,iDeep_scaler_position_gam,0.9807753010878011
185,eIF4AIII-1,iDeep_scaler_position_gam,0.9829834487208119
186,eIF4AIII-1,iDeep_scaler_position_gam,0.9889034576534577
187,eIF4AIII-1,iDeep_scaler_position_gam,0.9852260397830019
188,eIF4AIII-1,iDeep_scaler_position_gam,0.9780911790058423
189,eIF4AIII-1,iDeep_scaler_position_gam,0.9842248203863859
190,eIF4AIII-1,iDeep_scaler_position_gam,0.9841499999999999
191,eIF4AIII-1,iDeep_scaler_position_gam,0.9809178807252908
192,eIF4AIII-1,iDeep_scaler_position_gam,0.9860038986354775
193,eIF4AIII-1,iDeep_scaler_position_gam,0.9784527868199884
194,eIF4AIII-1,iDeep_scaler_position_gam,0.9771418252915647
195,eIF4AIII-1,iDeep_scaler_position_gam,0.9848779063864351
196,eIF4AIII-1,iDeep_scaler_position_gam,0.9781158593136906
197,eIF4AIII-1,iDeep_scaler_position_gam,0.97942504667991
198,eIF4AIII-1,iDeep_scaler_position_gam,0.982720938486541
199,eIF4AIII-1,iDeep_scaler_position_gam,0.9803713151927438
0,hnRNPC-2,iDeep_scaler_position_gam,0.9858107293550331
1,hnRNPC-2,iDeep_scaler_position_gam,0.9839974518235388
2,hnRNPC-2,iDeep_scaler_position_gam,0.9870692817490401
3,hnRNPC-2,iDeep_scaler_position_gam,0.9853330363693533
4,hnRNPC-2,iDeep_scaler_position_gam,0.98313125
5,hnRNPC-2,iDeep_scaler_position_gam,0.9830894308943089
6,hnRNPC-2,iDeep_scaler_position_gam,0.9832162926085577
7,hnRNPC-2,iDeep_scaler_position_gam,0.9794815155698727
8,hnRNPC-2,iDeep_scaler_position_gam,0.9793833242109105
9,hnRNPC-2,iDeep_scaler_position_gam,0.9823387415139886
10,hnRNPC-2,iDeep_scaler_position_gam,0.9746161225582806
11,hnRNPC-2,iDeep_scaler_position_gam,0.9810783292429566
12,hnRNPC-2,iDeep_scaler_position_gam,0.9850529222273356
13,hnRNPC-2,iDeep_scaler_position_gam,0.983533295493838
14,hnRNPC-2,iDeep_scaler_position_gam,0.9849013607268345
15,hnRNPC-2,iDeep_scaler_position_gam,0.9852923000865159
16,hnRNPC-2,iDeep_scaler_position_gam,0.9845671030467391
17,hnRNPC-2,iDeep_scaler_position_gam,0.983431561957399
18,hnRNPC-2,iDeep_scaler_position_gam,0.9794589310718342
19,hnRNPC-2,iDeep_scaler_position_gam,0.9870264850456091
20,hnRNPC-2,iDeep_scaler_position_gam,0.9866107456408499
21,hnRNPC-2,iDeep_scaler_position_gam,0.9809752259112601
22,hnRNPC-2,iDeep_scaler_position_gam,0.9849604020712762
23,hnRNPC-2,iDeep_scaler_position_gam,0.9849372825279055
24,hnRNPC-2,iDeep_scaler_position_gam,0.9841880003170325
25,hnRNPC-2,iDeep_scaler_position_gam,0.9825625330612862
26,hnRNPC-2,iDeep_scaler_position_gam,0.9808620954134071
27,hnRNPC-2,iDeep_scaler_position_gam,0.9822119051566904
28,hnRNPC-2,iDeep_scaler_position_gam,0.9795329816709293
29,hnRNPC-2,iDeep_scaler_position_gam,0.9865620236011519
30,hnRNPC-2,iDeep_scaler_position_gam,0.9812774510533759
31,hnRNPC-2,iDeep_scaler_position_gam,0.9823839266006884
32,hnRNPC-2,iDeep_scaler_position_gam,0.9877261694616063
33,hnRNPC-2,iDeep_scaler_position_gam,0.9835643212508884
34,hnRNPC-2,iDeep_scaler_position_gam,0.9799936009636196
35,hnRNPC-2,iDeep_scaler_position_gam,0.9867552544728158
36,hnRNPC-2,iDeep_scaler_position_gam,0.9788740604387176
37,hnRNPC-2,iDeep_scaler_position_gam,0.9870951938943895
38,hnRNPC-2,iDeep_scaler_position_gam,0.9834847183386028
39,hnRNPC-2,iDeep_scaler_position_gam,0.9853592390734723
40,hnRNPC-2,iDeep_scaler_position_gam,0.9825832138875616
41,hnRNPC-2,iDeep_scaler_position_gam,0.9868226120857699
42,hnRNPC-2,iDeep_scaler_position_gam,0.9878540968626257
43,hnRNPC-2,iDeep_scaler_position_gam,0.9893879048317786
44,hnRNPC-2,iDeep_scaler_position_gam,0.9836662175371853
45,hnRNPC-2,iDeep_scaler_position_gam,0.9865506126729938
46,hnRNPC-2,iDeep_scaler_position_gam,0.9877090374327944
47,hnRNPC-2,iDeep_scaler_position_gam,0.9823907569249
48,hnRNPC-2,iDeep_scaler_position_gam,0.9811714087809036
49,hnRNPC-2,iDeep_scaler_position_gam,0.986618444846293
50,hnRNPC-2,iDeep_scaler_position_gam,0.9794701825951826
51,hnRNPC-2,iDeep_scaler_position_gam,0.9851862877704359
52,hnRNPC-2,iDeep_scaler_position_gam,0.9837837837837837
53,hnRNPC-2,iDeep_scaler_position_gam,0.9839422464784816
54,hnRNPC-2,iDeep_scaler_position_gam,0.9870110767184263
55,hnRNPC-2,iDeep_scaler_position_gam,0.9862465569865257
56,hnRNPC-2,iDeep_scaler_position_gam,0.9851390980423239
57,hnRNPC-2,iDeep_scaler_position_gam,0.9848438531706243
58,hnRNPC-2,iDeep_scaler_position_gam,0.9848358900727978
59,hnRNPC-2,iDeep_scaler_position_gam,0.9848232952971107
60,hnRNPC-2,iDeep_scaler_position_gam,0.9747959888465376
61,hnRNPC-2,iDeep_scaler_position_gam,0.9847056872823743
62,hnRNPC-2,iDeep_scaler_position_gam,0.9788924681699648
63,hnRNPC-2,iDeep_scaler_position_gam,0.9815557186682476
64,hnRNPC-2,iDeep_scaler_position_gam,0.9838305944683908
65,hnRNPC-2,iDeep_scaler_position_gam,0.9857759837577111
66,hnRNPC-2,iDeep_scaler_position_gam,0.98414707655214
67,hnRNPC-2,iDeep_scaler_position_gam,0.9842956554447996
68,hnRNPC-2,iDeep_scaler_position_gam,0.9837653156038806
69,hnRNPC-2,iDeep_scaler_position_gam,0.9876671877714087
70,hnRNPC-2,iDeep_scaler_position_gam,0.9866146848602989
71,hnRNPC-2,iDeep_scaler_position_gam,0.9790634712509713
72,hnRNPC-2,iDeep_scaler_position_gam,0.9838241041238339
73,hnRNPC-2,iDeep_scaler_position_gam,0.9898612055719287
74,hnRNPC-2,iDeep_scaler_position_gam,0.987839276707825
75,hnRNPC-2,iDeep_scaler_position_gam,0.9809072321433627
76,hnRNPC-2,iDeep_scaler_position_gam,0.9864453243984161
77,hnRNPC-2,iDeep_scaler_position_gam,0.9876803118908382
78,hnRNPC-2,iDeep_scaler_position_gam,0.9843289122539478
79,hnRNPC-2,iDeep_scaler_position_gam,0.9894000036551711
80,hnRNPC-2,iDeep_scaler_position_gam,0.9862953636498296
81,hnRNPC-2,iDeep_scaler_position_gam,0.9829583133246439
82,hnRNPC-2,iDeep_scaler_position_gam,0.98680625
83,hnRNPC-2,iDeep_scaler_position_gam,0.9867807357719317
84,hnRNPC-2,iDeep_scaler_position_gam,0.9810335058126141
85,hnRNPC-2,iDeep_scaler_position_gam,0.9830384996170586
86,hnRNPC-2,iDeep_scaler_position_gam,0.9857833139083139
87,hnRNPC-2,iDeep_scaler_position_gam,0.9906756180733163
88,hnRNPC-2,iDeep_scaler_position_gam,0.9866900016425104
89,hnRNPC-2,iDeep_scaler_position_gam,0.9848553778373719
90,hnRNPC-2,iDeep_scaler_position_gam,0.9845497775732475
91,hnRNPC-2,iDeep_scaler_position_gam,0.9782225284624284
92,hnRNPC-2,iDeep_scaler_position_gam,0.9839221304136502
93,hnRNPC-2,iDeep_scaler_position_gam,0.986312062138288
94,hnRNPC-2,iDeep_scaler_position_gam,0.9876048951048951
95,hnRNPC-2,iDeep_scaler_position_gam,0.9823903441973805
96,hnRNPC-2,iDeep_scaler_position_gam,0.9799061752507865
97,hnRNPC-2,iDeep_scaler_position_gam,0.9804745978659022
98,hnRNPC-2,iDeep_scaler_position_gam,0.972918664657259
99,hnRNPC-2,iDeep_scaler_position_gam,0.9869523026620765
100,hnRNPC-2,iDeep_scaler_position_gam,0.9856255156765676
101,hnRNPC-2,iDeep_scaler_position_gam,0.9853374900137555
102,hnRNPC-2,iDeep_scaler_position_gam,0.9808333333333333
103,hnRNPC-2,iDeep_scaler_position_gam,0.9832520325203251
104,hnRNPC-2,iDeep_scaler_position_gam,0.9810106950544679
105,hnRNPC-2,iDeep_scaler_position_gam,0.9851929339535115
106,hnRNPC-2,iDeep_scaler_position_gam,0.9745721926762554
107,hnRNPC-2,iDeep_scaler_position_gam,0.987102316306182
108,hnRNPC-2,iDeep_scaler_position_gam,0.9890915321352423
109,hnRNPC-2,iDeep_scaler_position_gam,0.9879699980518215
110,hnRNPC-2,iDeep_scaler_position_gam,0.9846050007669889
111,hnRNPC-2,iDeep_scaler_position_gam,0.9860782173528019
112,hnRNPC-2,iDeep_scaler_position_gam,0.979931263803072
113,hnRNPC-2,iDeep_scaler_position_gam,0.9828028226215859
114,hnRNPC-2,iDeep_scaler_position_gam,0.9824376375641966
115,hnRNPC-2,iDeep_scaler_position_gam,0.9817465056404132
116,hnRNPC-2,iDeep_scaler_position_gam,0.9879872360370078
117,hnRNPC-2,iDeep_scaler_position_gam,0.9816763510959939
118,hnRNPC-2,iDeep_scaler_position_gam,0.977525037792895
119,hnRNPC-2,iDeep_scaler_position_gam,0.9849369395999606
120,hnRNPC-2,iDeep_scaler_position_gam,0.9854852320675105
121,hnRNPC-2,iDeep_scaler_position_gam,0.9873543059429585
122,hnRNPC-2,iDeep_scaler_position_gam,0.979639804093515
123,hnRNPC-2,iDeep_scaler_position_gam,0.9830584546529195
124,hnRNPC-2,iDeep_scaler_position_gam,0.9820878308975908
125,hnRNPC-2,iDeep_scaler_position_gam,0.9843250364534035
126,hnRNPC-2,iDeep_scaler_position_gam,0.9880758548031798
127,hnRNPC-2,iDeep_scaler_position_gam,0.98315
128,hnRNPC-2,iDeep_scaler_position_gam,0.9877895382727413
